"state","date","Alpha","Beta","Delta","Gamma","Omicron","Other"
"New Mexico",2021-12-31,0,0,98.3050847457627,0,1.69491525423729,0
"New Mexico",2022-01-01,0,0,98.3050847457627,0,1.69491525423729,0
"New Mexico",2022-01-02,0,0,98.3050847457627,0,1.69491525423729,0
"New Mexico",2022-01-03,0,0,77.5401069518716,0,22.4598930481283,0
"New Mexico",2022-01-04,0,0,77.5401069518716,0,22.4598930481283,0
"New Mexico",2022-01-05,0,0,77.5401069518716,0,22.4598930481283,0
"New Mexico",2022-01-06,0,0,77.5401069518716,0,22.4598930481283,0
"New Mexico",2022-01-07,0,0,77.5401069518716,0,22.4598930481283,0
"New Mexico",2022-01-08,0,0,77.5401069518716,0,22.4598930481283,0
"New Mexico",2022-01-09,0,0,77.5401069518716,0,22.4598930481283,0
"New Mexico",2022-01-10,0,0,32.1311475409836,0,45.2459016393443,22.6229508196721
"New Mexico",2022-01-11,0,0,32.1311475409836,0,45.2459016393443,22.6229508196721
"New Mexico",2022-01-12,0,0,32.1311475409836,0,45.2459016393443,22.6229508196721
"New Mexico",2022-01-13,0,0,32.1311475409836,0,45.2459016393443,22.6229508196721
"New Mexico",2022-01-14,0,0,32.1311475409836,0,45.2459016393443,22.6229508196721
"New Mexico",2022-01-15,0,0,32.1311475409836,0,45.2459016393443,22.6229508196721
"New Mexico",2022-01-16,0,0,32.1311475409836,0,45.2459016393443,22.6229508196721
"New Mexico",2022-01-17,0,0,57.0361145703611,0,42.5902864259029,0.37359900373599
"New Mexico",2022-01-18,0,0,57.0361145703611,0,42.5902864259029,0.37359900373599
"New Mexico",2022-01-19,0,0,57.0361145703611,0,42.5902864259029,0.37359900373599
"New Mexico",2022-01-20,0,0,57.0361145703611,0,42.5902864259029,0.37359900373599
"New Mexico",2022-01-21,0,0,57.0361145703611,0,42.5902864259029,0.37359900373599
"New Mexico",2022-01-22,0,0,57.0361145703611,0,42.5902864259029,0.37359900373599
"New Mexico",2022-01-23,0,0,57.0361145703611,0,42.5902864259029,0.37359900373599
"New Mexico",2022-01-24,0,0,18.0354267310789,0,81.9645732689211,0
"New Mexico",2022-01-25,0,0,18.0354267310789,0,81.9645732689211,0
"New Mexico",2022-01-26,0,0,18.0354267310789,0,81.9645732689211,0
"New Mexico",2022-01-27,0,0,18.0354267310789,0,81.9645732689211,0
"New Mexico",2022-01-28,0,0,18.0354267310789,0,81.9645732689211,0
"New Mexico",2022-01-29,0,0,18.0354267310789,0,81.9645732689211,0
"New Mexico",2022-01-30,0,0,18.0354267310789,0,81.9645732689211,0
"New Mexico",2022-01-31,0,0,28.21482602118,0,71.78517397882,0
"New Mexico",2022-02-01,0,0,28.21482602118,0,71.78517397882,0
"New Mexico",2022-02-02,0,0,28.21482602118,0,71.78517397882,0
"New Mexico",2022-02-03,0,0,28.21482602118,0,71.78517397882,0
"New Mexico",2022-02-04,0,0,28.21482602118,0,71.78517397882,0
"New Mexico",2022-02-05,0,0,28.21482602118,0,71.78517397882,0
"New Mexico",2022-02-06,0,0,28.21482602118,0,71.78517397882,0
"New Mexico",2022-02-07,0,0,1.76211453744493,0,98.2378854625551,0
"New Mexico",2022-02-08,0,0,1.76211453744493,0,98.2378854625551,0
"New Mexico",2022-02-09,0,0,1.76211453744493,0,98.2378854625551,0
"New Mexico",2022-02-10,0,0,1.76211453744493,0,98.2378854625551,0
"New Mexico",2022-02-11,0,0,1.76211453744493,0,98.2378854625551,0
"New Mexico",2022-02-12,0,0,1.76211453744493,0,98.2378854625551,0
"New Mexico",2022-02-13,0,0,1.76211453744493,0,98.2378854625551,0
"New Mexico",2022-02-14,0,0,5.19572953736655,0,94.8042704626335,0
"New Mexico",2022-02-15,0,0,5.19572953736655,0,94.8042704626335,0
"New Mexico",2022-02-16,0,0,5.19572953736655,0,94.8042704626335,0
"New Mexico",2022-02-17,0,0,5.19572953736655,0,94.8042704626335,0
"New Mexico",2022-02-18,0,0,5.19572953736655,0,94.8042704626335,0
"New Mexico",2022-02-19,0,0,5.19572953736655,0,94.8042704626335,0
"New Mexico",2022-02-20,0,0,5.19572953736655,0,94.8042704626335,0
"New Mexico",2022-02-21,0,0,0.981767180925666,0,99.0182328190743,0
"New Mexico",2022-02-22,0,0,0.981767180925666,0,99.0182328190743,0
"New Mexico",2022-02-23,0,0,0.981767180925666,0,99.0182328190743,0
"New Mexico",2022-02-24,0,0,0.981767180925666,0,99.0182328190743,0
"New Mexico",2022-02-25,0,0,0.981767180925666,0,99.0182328190743,0
"New Mexico",2022-02-26,0,0,0.981767180925666,0,99.0182328190743,0
"New Mexico",2022-02-27,0,0,0.981767180925666,0,99.0182328190743,0
"New Mexico",2022-02-28,0,0,23.7244897959184,0,76.2755102040816,0
"New Mexico",2022-03-01,0,0,23.7244897959184,0,76.2755102040816,0
"New Mexico",2022-03-02,0,0,23.7244897959184,0,76.2755102040816,0
"New Mexico",2022-03-03,0,0,23.7244897959184,0,76.2755102040816,0
"New Mexico",2022-03-04,0,0,23.7244897959184,0,76.2755102040816,0
"New Mexico",2022-03-05,0,0,23.7244897959184,0,76.2755102040816,0
"New Mexico",2022-03-06,0,0,23.7244897959184,0,76.2755102040816,0
"New Mexico",2022-03-07,0,0,5.11363636363636,0,94.8863636363636,0
"New Mexico",2022-03-08,0,0,5.11363636363636,0,94.8863636363636,0
"New Mexico",2022-03-09,0,0,5.11363636363636,0,94.8863636363636,0
"New Mexico",2022-03-10,0,0,5.11363636363636,0,94.8863636363636,0
"New Mexico",2022-03-11,0,0,5.11363636363636,0,94.8863636363636,0
"New Mexico",2022-03-12,0,0,5.11363636363636,0,94.8863636363636,0
"New Mexico",2022-03-13,0,0,5.11363636363636,0,94.8863636363636,0
"New Mexico",2022-03-14,0,0,23.2227488151659,0,76.7772511848341,0
"New Mexico",2022-03-15,0,0,23.2227488151659,0,76.7772511848341,0
"New Mexico",2022-03-16,0,0,23.2227488151659,0,76.7772511848341,0
"New Mexico",2022-03-17,0,0,23.2227488151659,0,76.7772511848341,0
"New Mexico",2022-03-18,0,0,23.2227488151659,0,76.7772511848341,0
"New Mexico",2022-03-19,0,0,23.2227488151659,0,76.7772511848341,0
"New Mexico",2022-03-20,0,0,23.2227488151659,0,76.7772511848341,0
"New Mexico",2022-03-21,3.88127853881279,0,46.1187214611872,0,33.3333333333333,16.6666666666667
"New Mexico",2022-03-22,3.88127853881279,0,46.1187214611872,0,33.3333333333333,16.6666666666667
"New Mexico",2022-03-23,3.88127853881279,0,46.1187214611872,0,33.3333333333333,16.6666666666667
"New Mexico",2022-03-24,3.88127853881279,0,46.1187214611872,0,33.3333333333333,16.6666666666667
"New Mexico",2022-03-25,3.88127853881279,0,46.1187214611872,0,33.3333333333333,16.6666666666667
"New Mexico",2022-03-26,3.88127853881279,0,46.1187214611872,0,33.3333333333333,16.6666666666667
"New Mexico",2022-03-27,3.88127853881279,0,46.1187214611872,0,33.3333333333333,16.6666666666667
"New Mexico",2022-03-28,0,0,32.6836581709145,0,67.3163418290855,0
"New Mexico",2022-03-29,0,0,32.6836581709145,0,67.3163418290855,0
"New Mexico",2022-03-30,0,0,32.6836581709145,0,67.3163418290855,0
"New Mexico",2022-03-31,0,0,32.6836581709145,0,67.3163418290855,0
"New Mexico",2022-04-01,0,0,32.6836581709145,0,67.3163418290855,0
"New Mexico",2022-04-02,0,0,32.6836581709145,0,67.3163418290855,0
"New Mexico",2022-04-03,0,0,32.6836581709145,0,67.3163418290855,0
"New Mexico",2022-04-04,0,0,11.4186851211073,0,88.5813148788927,0
"New Mexico",2022-04-05,0,0,11.4186851211073,0,88.5813148788927,0
"New Mexico",2022-04-06,0,0,11.4186851211073,0,88.5813148788927,0
"New Mexico",2022-04-07,0,0,11.4186851211073,0,88.5813148788927,0
"New Mexico",2022-04-08,0,0,11.4186851211073,0,88.5813148788927,0
"New Mexico",2022-04-09,0,0,11.4186851211073,0,88.5813148788927,0
"New Mexico",2022-04-10,0,0,11.4186851211073,0,88.5813148788927,0
"New Mexico",2022-04-11,0,0,14.5569620253165,0,85.4430379746835,0
"New Mexico",2022-04-12,0,0,14.5569620253165,0,85.4430379746835,0
"New Mexico",2022-04-13,0,0,14.5569620253165,0,85.4430379746835,0
"New Mexico",2022-04-14,0,0,14.5569620253165,0,85.4430379746835,0
"New Mexico",2022-04-15,0,0,14.5569620253165,0,85.4430379746835,0
"New Mexico",2022-04-16,0,0,14.5569620253165,0,85.4430379746835,0
"New Mexico",2022-04-17,0,0,14.5569620253165,0,85.4430379746835,0
"New Mexico",2022-04-18,0,0,10.6741573033708,0,89.3258426966292,0
"New Mexico",2022-04-19,0,0,10.6741573033708,0,89.3258426966292,0
"New Mexico",2022-04-20,0,0,10.6741573033708,0,89.3258426966292,0
"New Mexico",2022-04-21,0,0,10.6741573033708,0,89.3258426966292,0
"New Mexico",2022-04-22,0,0,10.6741573033708,0,89.3258426966292,0
"New Mexico",2022-04-23,0,0,10.6741573033708,0,89.3258426966292,0
"New Mexico",2022-04-24,0,0,10.6741573033708,0,89.3258426966292,0
"New Mexico",2022-04-25,0,0,3.26797385620915,0,96.7320261437908,0
"New Mexico",2022-04-26,0,0,3.26797385620915,0,96.7320261437908,0
"New Mexico",2022-04-27,0,0,3.26797385620915,0,96.7320261437908,0
"New Mexico",2022-04-28,0,0,3.26797385620915,0,96.7320261437908,0
"New Mexico",2022-04-29,0,0,3.26797385620915,0,96.7320261437908,0
"New Mexico",2022-04-30,0,0,3.26797385620915,0,96.7320261437908,0
"New Mexico",2022-05-01,0,0,3.26797385620915,0,96.7320261437908,0
"New Mexico",2022-05-02,0,0,0,0,100,0
"New Mexico",2022-05-03,0,0,0,0,100,0
"New Mexico",2022-05-04,0,0,0,0,100,0
"New Mexico",2022-05-05,0,0,0,0,100,0
"New Mexico",2022-05-06,0,0,0,0,100,0
"New Mexico",2022-05-07,0,0,0,0,100,0
"New Mexico",2022-05-08,0,0,0,0,100,0
"New Mexico",2022-05-09,0,0,0,0,87.1559633027523,12.8440366972477
"New Mexico",2022-05-10,0,0,0,0,87.1559633027523,12.8440366972477
"New Mexico",2022-05-11,0,0,0,0,87.1559633027523,12.8440366972477
"New Mexico",2022-05-12,0,0,0,0,87.1559633027523,12.8440366972477
"New Mexico",2022-05-13,0,0,0,0,87.1559633027523,12.8440366972477
"New Mexico",2022-05-14,0,0,0,0,87.1559633027523,12.8440366972477
"New Mexico",2022-05-15,0,0,0,0,87.1559633027523,12.8440366972477
"New Mexico",2022-05-16,0,0,0,0,99.6466431095406,0.353356890459364
"New Mexico",2022-05-17,0,0,0,0,99.6466431095406,0.353356890459364
"New Mexico",2022-05-18,0,0,0,0,99.6466431095406,0.353356890459364
"New Mexico",2022-05-19,0,0,0,0,99.6466431095406,0.353356890459364
"New Mexico",2022-05-20,0,0,0,0,99.6466431095406,0.353356890459364
"New Mexico",2022-05-21,0,0,0,0,99.6466431095406,0.353356890459364
"New Mexico",2022-05-22,0,0,0,0,99.6466431095406,0.353356890459364
"New Mexico",2022-05-23,0,0,0,0,98.3606557377049,1.63934426229508
"New Mexico",2022-05-24,0,0,0,0,98.3606557377049,1.63934426229508
"New Mexico",2022-05-25,0,0,0,0,98.3606557377049,1.63934426229508
"New Mexico",2022-05-26,0,0,0,0,98.3606557377049,1.63934426229508
"New Mexico",2022-05-27,0,0,0,0,98.3606557377049,1.63934426229508
"New Mexico",2022-05-28,0,0,0,0,98.3606557377049,1.63934426229508
"New Mexico",2022-05-29,0,0,0,0,98.3606557377049,1.63934426229508
"New Mexico",2022-05-30,0,0,0,0,97.4842767295598,2.51572327044025
"New Mexico",2022-05-31,0,0,0,0,97.4842767295598,2.51572327044025
"New Mexico",2022-06-01,0,0,0,0,97.4842767295598,2.51572327044025
"New Mexico",2022-06-02,0,0,0,0,97.4842767295598,2.51572327044025
"New Mexico",2022-06-03,0,0,0,0,97.4842767295598,2.51572327044025
"New Mexico",2022-06-04,0,0,0,0,97.4842767295598,2.51572327044025
"New Mexico",2022-06-05,0,0,0,0,97.4842767295598,2.51572327044025
"New Mexico",2022-06-06,0,0,0,0,100,0
"New Mexico",2022-06-07,0,0,0,0,100,0
"New Mexico",2022-06-08,0,0,0,0,100,0
"New Mexico",2022-06-09,0,0,0,0,100,0
"New Mexico",2022-06-10,0,0,0,0,100,0
"New Mexico",2022-06-11,0,0,0,0,100,0
"New Mexico",2022-06-12,0,0,0,0,100,0
"New Mexico",2022-06-13,0,0,0,0,94.5945945945946,5.40540540540541
"New Mexico",2022-06-14,0,0,0,0,94.5945945945946,5.40540540540541
"New Mexico",2022-06-15,0,0,0,0,94.5945945945946,5.40540540540541
"New Mexico",2022-06-16,0,0,0,0,94.5945945945946,5.40540540540541
"New Mexico",2022-06-17,0,0,0,0,94.5945945945946,5.40540540540541
"New Mexico",2022-06-18,0,0,0,0,94.5945945945946,5.40540540540541
"New Mexico",2022-06-19,0,0,0,0,94.5945945945946,5.40540540540541
"New Mexico",2022-06-20,0,0,0,0,100,0
"New Mexico",2022-06-21,0,0,0,0,100,0
"New Mexico",2022-06-22,0,0,0,0,100,0
"New Mexico",2022-06-23,0,0,0,0,100,0
"New Mexico",2022-06-24,0,0,0,0,100,0
"New Mexico",2022-06-25,0,0,0,0,100,0
"New Mexico",2022-06-26,0,0,0,0,100,0
"New Mexico",2022-06-27,0,0,0,0,100,0
"New Mexico",2022-06-28,0,0,0,0,100,0
"New Mexico",2022-06-29,0,0,0,0,100,0
"New Mexico",2022-06-30,0,0,0,0,100,0
"New Mexico",2022-07-01,0,0,0,0,100,0
"New Mexico",2022-07-02,0,0,0,0,100,0
"New Mexico",2022-07-03,0,0,0,0,100,0
"New Mexico",2022-07-04,0,0,0,0,99.8198198198198,0.18018018018018
"New Mexico",2022-07-05,0,0,0,0,99.8198198198198,0.18018018018018
"New Mexico",2022-07-06,0,0,0,0,99.8198198198198,0.18018018018018
"New Mexico",2022-07-07,0,0,0,0,99.8198198198198,0.18018018018018
"New Mexico",2022-07-08,0,0,0,0,99.8198198198198,0.18018018018018
"New Mexico",2022-07-09,0,0,0,0,99.8198198198198,0.18018018018018
"New Mexico",2022-07-10,0,0,0,0,99.8198198198198,0.18018018018018
"New Mexico",2022-07-11,0,0,0,0,100,0
"New Mexico",2022-07-12,0,0,0,0,100,0
"New Mexico",2022-07-13,0,0,0,0,100,0
"New Mexico",2022-07-14,0,0,0,0,100,0
"New Mexico",2022-07-15,0,0,0,0,100,0
"New Mexico",2022-07-16,0,0,0,0,100,0
"New Mexico",2022-07-17,0,0,0,0,100,0
"New Mexico",2022-07-18,0,0,0,0,41.958041958042,58.041958041958
"New Mexico",2022-07-19,0,0,0,0,41.958041958042,58.041958041958
"New Mexico",2022-07-20,0,0,0,0,41.958041958042,58.041958041958
"New Mexico",2022-07-21,0,0,0,0,41.958041958042,58.041958041958
"New Mexico",2022-07-22,0,0,0,0,41.958041958042,58.041958041958
"New Mexico",2022-07-23,0,0,0,0,41.958041958042,58.041958041958
"New Mexico",2022-07-24,0,0,0,0,41.958041958042,58.041958041958
"New Mexico",2022-07-25,0,0,0,0,100,0
"New Mexico",2022-07-26,0,0,0,0,100,0
"New Mexico",2022-07-27,0,0,0,0,100,0
"New Mexico",2022-07-28,0,0,0,0,100,0
"New Mexico",2022-07-29,0,0,0,0,100,0
"New Mexico",2022-07-30,0,0,0,0,100,0
"New Mexico",2022-07-31,0,0,0,0,100,0
"Oklahoma",2020-08-01,0,0,0,0,0,100
"Oklahoma",2020-08-02,0,0,0,0,0,100
"Oklahoma",2020-08-03,0,0,0,0,0,100
"Oklahoma",2020-08-04,0,0,0,0,0,100
"Oklahoma",2020-08-05,0,0,0,0,0,100
"Oklahoma",2020-08-06,0,0,0,0,0,100
"Oklahoma",2020-08-07,0,0,0,0,0,100
"Oklahoma",2020-08-08,0,0,0,0,0,100
"Oklahoma",2020-08-09,0,0,0,0,0,100
"Oklahoma",2020-08-10,0,0,0,0,0,100
"Oklahoma",2020-08-11,0,0,0,0,0,100
"Oklahoma",2020-08-12,0,0,0,0,0,100
"Oklahoma",2020-08-13,0,0,0,0,0,100
"Oklahoma",2020-08-14,0,0,0,0,0,100
"Oklahoma",2020-08-15,0,0,0,0,0,100
"Oklahoma",2020-08-16,0,0,0,0,0,100
"Oklahoma",2020-08-17,0,0,0,0,0,100
"Oklahoma",2020-08-18,0,0,0,0,0,100
"Oklahoma",2020-08-19,0,0,0,0,0,100
"Oklahoma",2020-08-20,0,0,0,0,0,100
"Oklahoma",2020-08-21,0,0,0,0,0,100
"Oklahoma",2020-08-22,0,0,0,0,0,100
"Oklahoma",2020-08-23,0,0,0,0,0,100
"Oklahoma",2020-08-24,0,0,0,0,0,100
"Oklahoma",2020-08-25,0,0,0,0,0,100
"Oklahoma",2020-08-26,0,0,0,0,0,100
"Oklahoma",2020-08-27,0,0,0,0,0,100
"Oklahoma",2020-08-28,0,0,0,0,0,100
"Oklahoma",2020-08-29,0,0,0,0,0,100
"Oklahoma",2020-08-30,0,0,0,0,0,100
"Oklahoma",2020-08-31,0,0,0,0,0,100
"Oklahoma",2020-09-01,0,0,0,0,0,100
"Oklahoma",2020-09-02,0,0,0,0,0,100
"Oklahoma",2020-09-03,0,0,0,0,0,100
"Oklahoma",2020-09-04,0,0,0,0,0,100
"Oklahoma",2020-09-05,0,0,0,0,0,100
"Oklahoma",2020-09-06,0,0,0,0,0,100
"Oklahoma",2020-09-07,0,0,0,0,0,100
"Oklahoma",2020-09-08,0,0,0,0,0,100
"Oklahoma",2020-09-09,0,0,0,0,0,100
"Oklahoma",2020-09-10,0,0,0,0,0,100
"Oklahoma",2020-09-11,0,0,0,0,0,100
"Oklahoma",2020-09-12,0,0,0,0,0,100
"Oklahoma",2020-09-13,0,0,0,0,0,100
"Oklahoma",2020-09-14,0,0,0,0,0,100
"Oklahoma",2020-09-15,0,0,0,0,0,100
"Oklahoma",2020-09-16,0,0,0,0,0,100
"Oklahoma",2020-09-17,0,0,0,0,0,100
"Oklahoma",2020-09-18,0,0,0,0,0,100
"Oklahoma",2020-09-19,0,0,0,0,0,100
"Oklahoma",2020-09-20,0,0,0,0,0,100
"Oklahoma",2020-09-21,0,0,0,0,0,100
"Oklahoma",2020-09-22,0,0,0,0,0,100
"Oklahoma",2020-09-23,0,0,0,0,0,100
"Oklahoma",2020-09-24,0,0,0,0,0,100
"Oklahoma",2020-09-25,0,0,0,0,0,100
"Oklahoma",2020-09-26,0,0,0,0,0,100
"Oklahoma",2020-09-27,0,0,0,0,0,100
"Oklahoma",2020-09-28,0,0,0,0,0,100
"Oklahoma",2020-09-29,0,0,0,0,0,100
"Oklahoma",2020-09-30,0,0,0,0,0,100
"Oklahoma",2020-10-01,0,0,0,0,0,100
"Oklahoma",2020-10-02,0,0,0,0,0,100
"Oklahoma",2020-10-03,0,0,0,0,0,100
"Oklahoma",2020-10-04,0,0,0,0,0,100
"Oklahoma",2020-10-05,0,0,0,0,0,100
"Oklahoma",2020-10-06,0,0,0,0,0,100
"Oklahoma",2020-10-07,0,0,0,0,0,100
"Oklahoma",2020-10-08,0,0,0,0,0,100
"Oklahoma",2020-10-09,0,0,0,0,0,100
"Oklahoma",2020-10-10,0,0,0,0,0,100
"Oklahoma",2020-10-11,0,0,0,0,0,100
"Oklahoma",2020-10-12,0,0,0,0,0,100
"Oklahoma",2020-10-13,0,0,0,0,0,100
"Oklahoma",2020-10-14,0,0,0,0,0,100
"Oklahoma",2020-10-15,0,0,0,0,0,100
"Oklahoma",2020-10-16,0,0,0,0,0,100
"Oklahoma",2020-10-17,0,0,0,0,0,100
"Oklahoma",2020-10-18,0,0,0,0,0,100
"Oklahoma",2020-10-19,0,0,0,0,0,100
"Oklahoma",2020-10-20,0,0,0,0,0,100
"Oklahoma",2020-10-21,0,0,0,0,0,100
"Oklahoma",2020-10-22,0,0,0,0,0,100
"Oklahoma",2020-10-23,0,0,0,0,0,100
"Oklahoma",2020-10-24,0,0,0,0,0,100
"Oklahoma",2020-10-25,0,0,0,0,0,100
"Oklahoma",2020-10-26,0,0,0,0,0,100
"Oklahoma",2020-10-27,0,0,0,0,0,100
"Oklahoma",2020-10-28,0,0,0,0,0,100
"Oklahoma",2020-10-29,0,0,0,0,0,100
"Oklahoma",2020-10-30,0,0,0,0,0,100
"Oklahoma",2020-10-31,0,0,0,0,0,100
"Oklahoma",2020-11-01,0,0,0,0,0,100
"Oklahoma",2020-11-02,0,0,0,0,0,100
"Oklahoma",2020-11-03,0,0,0,0,0,100
"Oklahoma",2020-11-04,0,0,0,0,0,100
"Oklahoma",2020-11-05,0,0,0,0,0,100
"Oklahoma",2020-11-06,0,0,0,0,0,100
"Oklahoma",2020-11-07,0,0,0,0,0,100
"Oklahoma",2020-11-08,0,0,0,0,0,100
"Oklahoma",2020-11-09,0,0,0,0,0,100
"Oklahoma",2020-11-10,0,0,0,0,0,100
"Oklahoma",2020-11-11,0,0,0,0,0,100
"Oklahoma",2020-11-12,0,0,0,0,0,100
"Oklahoma",2020-11-13,0,0,0,0,0,100
"Oklahoma",2020-11-14,0,0,0,0,0,100
"Oklahoma",2020-11-15,0,0,0,0,0,100
"Oklahoma",2020-11-16,0,0,0,0,0,100
"Oklahoma",2020-11-17,0,0,0,0,0,100
"Oklahoma",2020-11-18,0,0,0,0,0,100
"Oklahoma",2020-11-19,0,0,0,0,0,100
"Oklahoma",2020-11-20,0,0,0,0,0,100
"Oklahoma",2020-11-21,0,0,0,0,0,100
"Oklahoma",2020-11-22,0,0,0,0,0,100
"Oklahoma",2020-11-23,0,0,0,0,0,100
"Oklahoma",2020-11-24,0,0,0,0,0,100
"Oklahoma",2020-11-25,0,0,0,0,0,100
"Oklahoma",2020-11-26,0,0,0,0,0,100
"Oklahoma",2020-11-27,0,0,0,0,0,100
"Oklahoma",2020-11-28,0,0,0,0,0,100
"Oklahoma",2020-11-29,0,0,0,0,0,100
"Oklahoma",2020-11-30,0,0,0,0,0,100
"Oklahoma",2020-12-01,0,0,0,0,0,100
"Oklahoma",2020-12-02,0,0,0,0,0,100
"Oklahoma",2020-12-03,0,0,0,0,0,100
"Oklahoma",2020-12-04,0,0,0,0,0,100
"Oklahoma",2020-12-05,0,0,0,0,0,100
"Oklahoma",2020-12-06,0,0,0,0,0,100
"Oklahoma",2020-12-07,0,0,0,0,0,100
"Oklahoma",2020-12-08,0,0,0,0,0,100
"Oklahoma",2020-12-09,0,0,0,0,0,100
"Oklahoma",2020-12-10,0,0,0,0,0,100
"Oklahoma",2020-12-11,0,0,0,0,0,100
"Oklahoma",2020-12-12,0,0,0,0,0,100
"Oklahoma",2020-12-13,0,0,0,0,0,100
"Oklahoma",2020-12-14,0,0,0,0,0,100
"Oklahoma",2020-12-15,0,0,0,0,0,100
"Oklahoma",2020-12-16,0,0,0,0,0,100
"Oklahoma",2020-12-17,0,0,0,0,0,100
"Oklahoma",2020-12-18,0,0,0,0,0,100
"Oklahoma",2020-12-19,0,0,0,0,0,100
"Oklahoma",2020-12-20,0,0,0,0,0,100
"Oklahoma",2020-12-21,0,0,0,0,0,100
"Oklahoma",2020-12-22,0,0,0,0,0,100
"Oklahoma",2020-12-23,0,0,0,0,0,100
"Oklahoma",2020-12-24,0,0,0,0,0,100
"Oklahoma",2020-12-25,0,0,0,0,0,100
"Oklahoma",2020-12-26,0,0,0,0,0,100
"Oklahoma",2020-12-27,0,0,0,0,0,100
"Oklahoma",2020-12-28,6.66666666666667,0,0,0,0,93.3333333333333
"Oklahoma",2020-12-29,6.66666666666667,0,0,0,0,93.3333333333333
"Oklahoma",2020-12-30,6.66666666666667,0,0,0,0,93.3333333333333
"Oklahoma",2020-12-31,6.66666666666667,0,0,0,0,93.3333333333333
"Oklahoma",2021-01-01,6.66666666666667,0,0,0,0,93.3333333333333
"Oklahoma",2021-01-02,6.66666666666667,0,0,0,0,93.3333333333333
